year,id_firm,logl,logk,logm,logq,invest
7,494,-1.918734,-2.419283,-2.419034,-2.218055,.1063657
8,494,-1.720374,-2.414265,-2.257861,-1.883407,0
9,494,-1.702812,-2.520864,-1.88943,-1.946607,0
0,496,.1048862,.5610523,.5289731,.2390608,5.613489
1,496,.1197735,.9498667,.5222351,.7269879,6.865745
2,496,-.3088849,1.160139,.2192259,-.2366194,3.194312
3,496,-.6113509,.9726707,-.5136064,-.8960626,.3617845
4,496,-.6077662,.7506806,-.6114233,-.8323947,.4851321
5,496,-1.199033,-.5170152,-.9329608,-1.328101,0
6,496,-1.663412,-.6791183,-1.386654,-1.457393,.1019184
7,496,-1.40282,-.7044611,-1.73024,-1.409906,.1145634
8,496,-1.282442,-.8747192,-1.886322,-1.148421,.2600188
9,496,-1.030437,-.6958407,-1.732273,-1.229835,.1771433
0,497,-2.66284,-2.754255,-2.977249,-2.133202,0
1,497,-2.822705,-1.923982,-2.498993,-2.000326,.6080751
2,497,-2.427423,-1.941393,-2.272699,-2.206796,.2888448
3,497,-2.747998,-2.040048,-2.365255,-2.305983,0
4,497,-2.451115,-1.801975,-2.467489,-2.377859,.3161997
5,497,-2.449907,-1.812556,-2.338527,-2.524372,.1425636
6,497,-2.780022,-1.863382,-2.397581,-2.533928,.1265117
7,497,-2.588377,-2.161663,-2.483266,-2.405386,0
8,497,-2.700602,-2.556704,-2.45216,-2.836997,0
9,497,-2.978467,-2.740784,-2.812585,-2.370723,0
0,498,2.411263,2.880282,1.798188,2.967614,15.14479
1,498,2.520571,2.823663,1.894576,3.036713,16.2791
2,498,2.551472,3.140744,1.940425,3.061955,15.82651
3,498,2.649962,2.834674,2.25699,2.778545,0
4,498,2.55038,2.829759,2.301173,2.844768,15.02136
5,498,2.628592,2.913418,2.370403,2.884883,24.63043
6,498,2.780599,2.998913,2.392132,2.999198,21.83871
7,498,2.933251,3.114314,2.48483,2.975549,0
8,498,3.00527,3.081537,2.219958,2.846931,18.18406
9,498,2.763825,2.985547,2.250702,2.67303,16.94827
0,499,.9429914,-.3948991,.1485866,.0486396,.6262877
1,499,.8327932,-.4071914,.3199047,.2108034,.4140288
2,499,.6565063,-.5452126,.0689043,-.1171977,.2709926
3,499,.6593797,-.6886356,-.0562882,-.0374111,0
4,499,.7282898,-.6459218,-.0379848,-.101932,.4507981
5,499,.632666,-1.079741,-.5229626,-.3243339,.34324
6,499,.4511768,-1.193679,-.9778073,-.6031074,.2706951
7,499,.4429306,-1.102233,-.9392965,-.5136516,0
8,499,.3711228,-1.506265,-.8971435,-.5448411,.1762504
9,499,.3476432,-1.572945,-.7326375,-.5848852,.130609
0,501,-.9346824,-1.413786,-1.07338,-1.164731,0
1,501,-1.147421,-1.394372,-1.335299,-1.327259,.7208941
2,501,-1.0434,-1.240103,-1.241974,-1.607817,.5667846
3,501,-1.190881,-.9971242,-1.609408,-1.112071,.5223196
4,501,-1.191533,-1.060673,-1.634157,-1.26854,.3458835
5,501,-.9980699,-1.161476,-1.659822,-1.007912,.2916189
6,501,-1.056844,-1.214197,-1.525779,-1.283463,.3828394
7,501,-.9879361,-1.347829,-1.794098,-1.0285,.4343777
8,501,-.8789846,-1.187274,-1.53757,-1.236069,0
9,501,-1.157478,-.9173484,-1.69206,-1.118826,.9340982
0,502,2.755659,3.217106,3.01836,2.496048,18.07229
1,502,2.718088,3.24439,2.74111,2.534211,14.00652
2,502,2.56462,3.224665,2.481786,2.887999,0
3,502,2.89727,3.022374,2.201838,2.798356,11.51841
4,502,2.53209,3.281131,2.815279,2.658067,18.95774
5,502,2.518589,3.094658,2.881973,2.738805,19.47696
6,502,2.624146,2.870276,2.850097,2.572474,21.01965
7,502,1.826402,2.08472,1.853724,2.101465,10.45212
8,502,1.829704,2.061715,2.038074,2.014897,11.46469
9,502,2.011605,2.473859,1.801965,1.982888,9.660602
0,504,.5335779,-.3818677,-.2256509,.4085305,.9496744
1,504,.2110652,-.3928526,-.225641,.4281599,.4694057
2,504,.375731,-.2790003,-.4846183,.3115537,.7714657
3,504,.2397142,-.3491503,-.4360346,.2639795,.4387898
4,504,.4006284,-.4489214,-.7898253,.370463,.7536307
5,504,.4445598,-.4979418,-.3727639,.2779746,1.107224
6,504,.3112328,-.5401393,-.4246975,.3194893,.7136662
7,504,.219464,-.607615,-.6341197,.2770109,.5655415
8,504,.3548725,-.5025198,-.4008595,.3502184,.689265
9,504,.394157,-.5217941,-.3728016,.3685015,.568254
0,506,-.6446914,-1.369788,-1.350685,-.6568982,.5755775
1,506,-.7185988,-.7233679,-1.009001,-.844874,1.787949
2,506,-.3993396,-.4545784,-1.315332,-.4674632,.8654774
3,506,-.1960812,-.3771003,-1.302667,-.2319686,.7930229
4,506,-.0172093,-.4289678,-.9317825,.3674242,4.804862
5,506,.3068646,-.0846057,-.3534958,.3309408,2.563211
6,506,.1360953,-.217363,-.4403145,.145311,1.740163
7,506,.3865734,-.2727081,-.2551703,.0283061,1.569764
8,506,.0941798,-.3202648,-.2825339,-.2033248,.8186681
9,506,-.0919084,-.5388334,-.5098684,-.0735023,.7027833
0,508,3.83346,3.533878,3.300123,4.209379,37.99482
1,508,3.626698,3.332631,3.448903,4.143609,0
2,508,3.630247,3.126149,3.66831,3.829741,18.58089
3,508,3.866409,3.352306,3.560612,3.964771,28.42009
4,508,3.986922,3.18573,3.4777,3.994224,31.55705
5,508,3.85323,3.156751,3.584458,4.263565,0
6,508,4.030035,3.193125,3.314958,4.004508,0
7,508,3.920781,3.354141,3.406078,3.933091,35.82412
8,508,3.579408,3.32993,3.162349,3.839698,48.83596
9,508,3.682172,3.315325,3.432175,3.956919,36.73462
0,510,-.6854135,-1.333449,-.7204035,-.6598255,.1851754
1,510,-.4707637,-1.486648,-.6022492,-.6023776,0
2,510,-.5849684,-1.239628,-.5641631,-.8353159,.2283076
3,510,-.2615117,-1.161129,-.6529065,-.4944899,.3612483
4,510,-.4328334,-1.029406,-.6754596,-.9271334,.6375424
5,510,-.9870391,-.9528191,-.5646719,-1.135844,.1658068
6,510,-1.017087,-1.184275,-.8439412,-1.167348,0
7,510,-1.03324,-1.263025,-.6900418,-1.310267,.2518755
8,510,-.6202905,-1.251282,-.8952274,-.8716067,.2191027
9,510,-1.088492,-1.54816,-1.396204,-1.285859,.2393516
0,511,-2.351512,-3.143593,-4.431838,-2.618413,.1895934
1,511,-2.570918,-3.318634,-3.381803,-2.604322,0
2,511,-2.156208,-3.703889,-3.425427,-2.722587,0
3,511,-2.648264,-3.821948,-3.111482,-2.961629,0
4,511,-2.450447,-3.922327,-3.262287,-2.51034,0
5,511,-2.343773,-3.565453,-3.346761,-2.604966,.1131896
6,511,-2.387835,-3.246989,-3.239781,-2.523768,0
7,511,-2.355766,-3.266103,-3.584669,-3.088447,0
8,511,-2.326115,-3.591886,-3.172045,-2.85134,0
9,511,-2.41237,-3.593632,-3.062987,-2.478618,0
0,513,-2.621071,-3.711388,-2.770564,-2.901849,0
1,513,-2.435946,-3.589746,-2.865109,-2.520421,0
2,513,-2.377089,-3.524076,-2.932296,-2.785411,0
3,513,-2.195649,-3.410642,-2.808016,-2.188521,0
4,513,-1.97911,-1.947619,-3.02269,-2.166245,.8594444
5,513,-2.234349,-2.00037,-2.774266,-2.235786,.5913389
6,513,-1.593104,-1.836786,-2.749372,-1.78421,.2204975
7,513,-1.725633,-1.71503,-2.800032,-1.837864,.1238883
8,513,-1.945661,-1.952406,-2.82367,-2.277152,0
9,513,-2.051591,-2.031193,-2.65848,-2.31806,0
0,514,3.671148,3.505011,3.852962,3.535737,48.96037
1,514,3.57293,3.652731,3.824435,3.419112,49.20305
2,514,3.625127,3.506731,3.738955,3.356143,47.58345
3,514,3.542204,3.636434,3.571484,3.2857,40.39606
4,514,3.379241,3.127142,3.29252,2.915001,27.96834
5,514,3.540627,3.295503,3.414505,2.876451,30.58171
6,514,3.358093,3.164959,3.560592,2.963684,37.13379
7,514,3.830124,3.320512,3.245097,2.887527,42.08516
8,514,3.486118,3.262026,2.770644,2.67991,41.21304
9,514,3.623808,3.229332,2.970204,2.851076,46.25102
0,515,5.992704,6.079919,6.227146,6.328294,1435.958
1,515,6.059136,6.428623,6.200809,6.284948,1563.648
2,515,5.642846,6.383498,6.013806,6.359705,907.9529
3,515,5.8967,6.132127,6.104504,6.243886,552.321
4,515,5.702196,6.145769,6.168551,6.060043,789.5266
5,515,5.759054,6.225303,6.270081,6.188076,0
6,515,6.077211,6.283719,6.192688,6.110847,1309.626
7,515,5.964099,6.429079,6.040458,5.819855,723.1838
8,515,5.735022,6.340649,6.145567,6.361516,613.3682
9,515,5.88986,6.322485,6.089046,6.264422,785.1591
0,519,2.609536,2.271294,2.427075,2.757584,8.742188
1,519,2.426022,2.221622,2.406162,2.593946,0
2,519,2.455117,2.059244,2.284847,2.620714,6.521846
3,519,2.400962,1.989612,2.054536,2.463852,8.491209
4,519,2.359682,1.890881,2.138832,2.304185,11.27708
5,519,2.599737,1.763228,2.091866,2.243754,8.184339
6,519,2.282269,1.720327,2.01067,2.153671,5.056473
7,519,2.136643,1.73073,1.798904,2.174231,0
8,519,2.163954,1.561939,1.985204,1.91784,3.670291
9,519,2.105582,1.685673,1.869087,2.011833,5.440513
0,523,.5182517,-.0809564,.3356202,.5787377,4.117255
1,523,.3687823,-.0174161,.1848539,.2664289,1.458313
2,523,.4094127,-.0143067,.1125687,.2225786,1.342855
3,523,.3660251,-.0329153,.1201265,.5765715,2.055501
4,523,.2944893,.4380951,.2906861,.2688658,0
5,523,.359594,.6276806,.4091136,-.4794107,3.883203
6,523,-.0617435,.3009892,.2676866,-.2936459,1.268958
7,523,-.030591,.5747566,-.2582106,.0886465,1.185496
8,523,-.0686597,.1849657,-.2481564,-.1616389,1.185198
9,523,-.0332906,-.0942223,-.6396315,-.4042935,1.368841
0,525,3.255626,5.072536,3.815273,3.459751,109.5016
1,525,3.112326,4.711286,3.800254,3.24094,109.3509
2,525,3.011317,4.824697,3.795699,3.005541,38.12896
3,525,2.829175,4.498613,3.94462,3.039281,35.42562
4,525,2.993279,4.413603,3.827904,3.046343,91.97649
5,525,2.812388,4.484745,4.00817,3.136905,78.49745
6,525,2.865442,4.346974,3.740295,3.148214,53.83695
7,525,2.934587,4.223433,3.976923,3.284098,71.62774
8,525,2.973389,4.403984,3.768463,3.212048,0
9,525,3.038979,4.605595,3.637302,3.230115,42.12304
0,526,-2.833767,-3.595876,-2.920053,-2.604423,0
1,526,-2.878702,-3.927587,-2.979014,-2.570088,0
2,526,-2.886775,-4.125968,-3.248656,-2.898808,0
3,526,-3.106316,-4.190632,-3.290809,-3.179416,0
4,526,-3.14097,-4.588909,-3.294708,-3.241958,0
5,526,-3.465986,-3.768077,-4.519264,-3.958815,.1019545
6,526,-3.191586,-3.538675,-3.88535,-3.692205,0
7,526,-3.162376,-4.437598,-3.729493,-3.674994,0
8,526,-2.625665,-4.565835,-4.814078,-3.187426,0
9,526,-2.522864,-4.696027,-4.621491,-3.190132,0
0,527,1.718738,1.779315,1.861376,1.499512,5.592076
1,527,1.733643,1.718237,1.886654,1.588781,5.055213
2,527,1.722855,1.429072,1.843811,1.506118,2.686903
3,527,1.736885,1.490237,1.726217,1.523163,4.307524
4,527,1.933399,1.633501,1.58946,1.525323,6.041557
5,527,1.982965,1.514791,1.667435,1.500029,6.924856
6,527,1.98559,1.816605,1.44698,1.382117,6.873961
7,527,1.712041,1.414259,1.432115,1.461787,0
8,527,1.945928,1.441206,1.472946,1.581058,3.080042
9,527,1.699006,1.186814,1.426736,1.223414,3.422305
0,530,-1.510165,-1.971199,-1.874355,-1.514892,.2189766
1,530,-1.302227,-2.019507,-1.718501,-1.535082,0
2,530,-1.50598,-2.05222,-1.793405,-1.751442,.1002089
3,530,-1.213932,-2.191327,-2.084599,-1.518146,.1033841
4,530,-1.281118,-1.918193,-1.920799,-1.762807,.4600091
5,530,-1.575642,-1.731863,-2.113832,-1.758349,.1719656
6,530,-1.472614,-1.902801,-2.095564,-1.66147,.1806431
7,530,-1.156054,-1.758362,-1.857747,-1.853009,.2575115
8,530,-1.353905,-1.823316,-1.744916,-1.658218,.2811838
9,530,-1.346859,-1.641898,-1.690317,-1.651772,.2854338
0,534,3.030032,2.903085,3.237034,2.821901,26.88547
1,534,2.739882,2.759507,2.956611,2.925187,18.52734
2,534,2.558984,2.570066,2.719666,2.766045,13.13371
3,534,2.680794,2.625139,2.605669,2.68253,12.31013
4,534,2.692476,2.475576,2.359989,2.699645,15.4021
5,534,2.764898,2.297349,2.31803,2.619929,19.06994
6,534,2.63393,2.422502,2.491459,2.658826,22.12692
7,534,2.634891,2.580249,2.705368,2.70181,15.07359
8,534,2.631814,2.400091,2.529716,2.534447,17.72281
9,534,2.382533,2.57746,2.490909,2.775401,19.27424
0,536,-.0416559,1.804291,.9962452,.7255985,7.111046
1,536,.0412964,1.893142,.8665161,.4498878,3.783937
2,536,-.0584579,1.778656,.458152,.5202164,2.754789
3,536,-.0748614,1.966104,.3028067,.6652234,1.963747
4,536,-.1479579,1.680788,.5908535,.5924717,2.717789
5,536,-.306382,1.275015,.3900555,.6652392,2.280477
6,536,-.2847836,1.535622,.3445088,.4738286,1.842622
7,536,.4687299,1.979531,.3666083,1.313201,6.413809
8,536,.4682868,1.753732,.5312127,.9612698,4.457772
9,536,.3564761,1.713925,.4748674,1.061842,4.850509
0,537,.7602822,1.251329,.3175534,1.197511,4.237625
1,537,.8442863,1.366647,.3112713,.9418483,3.904213
2,537,.5532668,1.403803,-.0058408,.3575444,1.722949
3,537,.576061,1.340892,-.6159167,.6206386,1.093951
4,537,.7458287,.9974231,-.3072309,.5994936,2.141934
5,537,.753856,.9408395,-.2144553,.4044191,1.608964
6,537,.4763857,.7465291,.0590593,.5265614,1.883505
7,537,.3939851,.4831492,-.2686975,.3639463,2.20427
8,537,.3558003,.5678266,-.4706592,.1183573,2.253117
9,537,.3220764,-.0161271,-1.520179,.0356393,.6180682
0,538,-.8602803,-.3948916,.5957459,-.3627657,.3758904
1,538,-.9896392,.0937334,.5056645,-.6442904,1.839594
2,538,-.9079775,.1094514,.326651,-.5518267,1.907787
3,538,-1.359336,-.0736367,.2428155,-.9851016,.1973612
4,538,-1.205764,-.1281667,-.32749,-.9532952,.2738534
5,538,-1.339855,-.362371,-.2234141,-1.18915,.1443906
6,538,-1.554584,-.3455032,-.4239185,-1.423575,.1251012
7,538,-1.659827,-.4176548,-.962431,-2.547631,.1090299
8,538,-1.622758,-.5576327,-1.282728,-1.982777,0
9,538,-1.400348,-.3488986,-.4480013,-1.26647,.1584532
0,539,-.4313067,-.5904934,-.6427346,-.5235814,.8845977
1,539,-.5078482,-.6260989,-.7217686,-.3587432,.9908425
2,539,-.4713438,-.591908,-.3441556,-.5401958,.6167868
3,539,-.3088799,-.6198417,-.519572,-.2972143,1.129686
4,539,-.1926344,-.2331588,-.6153547,-.0422974,2.79352
5,539,-.3658567,-.2658644,-.5467086,-.3921061,1.196397
6,539,-.1239942,-.5506734,-.7214704,-.1831429,.4365854
7,539,-.2551858,-.3766285,-.6051008,-.6791301,.5446373
8,539,-.053118,-.4827718,-.7472783,-.5827114,.3365884
9,539,-.4740574,-.6910204,-.7229556,-.8206123,.4475982
0,541,3.088968,3.87078,3.374783,2.996552,0
1,541,2.972743,3.998458,3.281218,2.83171,31.89801
2,541,2.693213,3.815648,2.998512,2.571479,21.06479
3,541,2.521912,3.822116,3.233649,2.729367,16.06511
4,541,2.825823,3.466289,2.984946,2.662913,19.66156
5,541,2.509998,3.288514,2.854171,2.62933,24.29673
6,541,1.625953,2.994962,2.731148,2.020212,15.94899
7,541,1.715995,2.757604,2.367112,2.01851,14.61247
8,541,1.724514,2.867986,2.367298,2.08814,16.86073
9,541,1.538646,2.741138,2.111414,1.924255,0
0,542,.559391,-.0056434,-.3742657,.1518583,.3953623
1,542,.6230032,-.0371468,-.524981,.2256974,.9451728
2,542,.5175308,.0253636,-.3646408,.1121695,1.197383
3,542,.4418421,-.153141,-.4857681,.0714007,.7773593
4,542,.3212715,-.038448,-.3927985,-.1059977,.8426548
5,542,.5154986,-.1712138,-.4580428,.078174,.4666299
6,542,.6411646,-.2726352,-.6601374,.2241146,.6116921
7,542,.3182619,-.3172089,-.2926475,.0184149,.8518475
8,542,.6199945,-.2804713,-.3078603,.0249469,1.655876
9,542,.2927105,-.1541263,-.3088453,-.286994,.8985766
0,543,4.432802,4.777321,4.250946,4.419517,47.67781
1,543,4.294217,4.928755,4.067962,4.428334,50.28714
2,543,4.17323,4.749874,3.870657,4.135129,45.51501
3,543,4.113838,4.682316,3.87821,4.343334,70.36221
4,543,4.136607,4.800976,3.782835,4.478715,83.35679
5,543,4.036796,4.85913,3.500898,4.208664,207.032
6,543,4.01355,4.760964,3.577404,3.905056,150.5766
7,543,3.824058,4.528114,3.67904,3.820533,0
8,543,3.933956,4.519939,3.563532,3.893374,69.19905
9,543,4.040172,4.509943,3.374112,3.818739,66.48423
0,544,-1.017459,-.8224069,-.4567939,-.5444012,.3443646
1,544,-1.014806,-.8486938,-.853043,-.813693,.5565565
2,544,-.876968,-.8428466,-1.018199,-.9555,.3747591
3,544,-.9900502,-.7283041,-1.070782,-.7173073,.3504595
4,544,-1.130355,-.6282984,-1.051427,-.8739139,.5450127
5,544,-.9823757,-.9354954,-1.300738,-.9043283,.4113712
6,544,-1.16017,-.8601357,-1.275795,-1.151237,.2438029
7,544,-1.02266,-1.036114,-1.185603,-.8646849,.2179574
8,544,-.80445,-.8556974,-1.345804,-.7829545,.2708941
9,544,-.7932186,-.8924637,-.9772049,-1.057632,.4232526
0,546,.5153401,.6633632,.6781864,.7936463,2.603506
1,546,.6246017,.6994027,.6227725,.8243149,3.055125
2,546,.5603081,.8958867,.5641443,.6978213,0
3,546,.3458512,.8089143,.5514212,.351786,1.607177
4,546,.42634,.8292645,.4467081,.526842,2.1293
5,546,.2944795,.994288,.6877732,.5775004,2.459392
6,546,.4950559,.7790003,.6674818,.548349,1.892002
7,546,.5509394,.7524797,.5634047,.7527126,1.778602
8,546,.7356268,.6664425,.4581706,.49253,2.212353
9,546,.769418,.6322367,.5755638,.5135224,1.857482
0,547,-.0121907,-.1739001,.211122,.0257491,1.004218
1,547,.0067802,-.3809593,.020618,.0597881,.8700985
2,547,-.2293168,-.0623792,-.185065,-.3853986,1.307342
3,547,-.0733019,-.2289812,-.3034134,-.0132586,0
4,547,-.1593348,-.0305052,-.0320831,-.0449132,1.563708
5,547,-.0365471,-.0993101,.1841772,.0219554,.7983831
6,547,-.0834318,-.1377665,.2518546,.0560552,.5983887
7,547,.0021091,-.209877,.088121,-.1514193,.8215161
8,547,-.0070033,-.0640582,.3539914,-.1270138,0
9,547,-.1978751,-.2264099,.0662146,-.0032703,1.071693
0,549,-.6768966,-.8698873,-.9370857,-.971131,.1724635
1,549,-.893155,-1.057228,-.975943,-.9333641,.1793125
2,549,-1.019494,-1.042454,-1.077011,-1.093594,.2532011
3,549,-.7113603,-.8324366,-2.240941,-.843359,.1697065
4,549,-.7965772,-.8714898,-.9540884,-.8624036,.2494075
5,549,-.6819881,-.7761477,-.9690827,-1.090143,.2639113
6,549,-1.12615,-1.215736,-1.688367,-1.135027,.1091527
7,549,-.9036056,-1.222371,-1.537496,-1.250636,.107083
8,549,-1.238612,-1.442528,-1.403185,-1.34343,.1626001
9,549,-1.141655,-1.403955,-1.372721,-1.371001,.2284771
0,556,-.4820995,.970026,-.0575467,.1938992,0
1,556,-.5061879,1.204936,.1791753,.1615792,0
2,556,-.2315706,1.190371,.1940831,.1504898,2.750256
3,556,-.2844765,1.12628,.3504375,.2123581,3.151779
4,556,-.3811966,1.229897,.3753068,.7315969,3.668434
5,556,.050457,1.363409,.1756397,.4032983,0
6,556,.1991712,1.480335,.3705485,.345221,2.031668
7,556,.0091448,1.403914,.8078237,.6987066,3.605571
8,556,.217496,1.312629,.7801144,.7407311,4.366358
9,556,.6503709,1.352177,.9566242,1.159598,3.442276
0,557,1.896028,3.807051,2.525149,2.450492,19.63887
1,557,1.951673,3.621872,2.642852,2.28209,31.40828
2,557,1.928677,3.785522,2.311493,1.963007,65.94907
3,557,1.825883,3.738641,2.493473,2.13035,52.76447
4,557,1.781597,3.881392,2.515131,2.19947,0
5,557,1.785029,3.792383,2.407351,2.373121,13.72506
6,557,2.023789,3.397162,2.407785,2.13534,0
7,557,2.360082,3.881164,2.468303,2.44997,25.64868
8,557,2.037219,3.697325,2.427667,2.609799,26.26483
9,557,2.066505,3.802032,2.560664,2.629676,45.26594
0,558,.6757112,1.19667,1.044596,.8461375,1.955949
1,558,.7943386,1.088668,.8254561,.8230507,1.500904
2,558,.8129933,1.166448,.5940084,.7827882,1.198672
3,558,.5686255,1.014857,.6903276,.5561904,1.009171
4,558,.5824644,1.070665,.6724909,.5312052,1.670182
5,558,.6706979,1.097486,.4784198,.3996626,2.550409
6,558,.3848566,.9243114,.5056695,.4321885,1.442717
7,558,.2838609,.6198968,.4623943,.1864637,1.672339
8,558,.3646424,.7760652,.4570763,.3554178,1.875856
9,558,.5858487,.5950368,.3006604,.3690119,2.517494
0,560,.1000662,.1123642,.7290971,.1398304,1.389273
1,560,-.1383207,-.2102184,.614171,.1981666,.7619703
2,560,-.0587342,-.0334994,.7129266,.0854648,.7175356
3,560,-.0736702,-.0576407,.4104256,-.0691314,.6781474
4,560,.1022825,-.0858774,.5200349,.0491272,.53812
5,560,-.1160407,-.2995075,.5110638,-.0963307,.7132034
6,560,.7140603,.5076733,.5634591,.5964393,1.301648
7,560,.3719176,.4109207,1.068315,.384519,1.444749
8,560,-.0116474,-.2038867,.6586534,.0394581,1.593628
9,560,.0000387,-.2069044,.9085052,-.2412499,.613615
0,561,2.595923,1.752088,2.663998,2.923384,5.904168
1,561,2.793455,1.876647,2.620639,2.991788,7.498363
2,561,2.607822,1.796015,2.297762,3.08407,7.212443
3,561,2.7451,1.665579,2.308854,2.893524,11.50636
4,561,2.689944,2.129634,2.448192,3.005643,18.24026
5,561,2.89553,2.25236,2.429312,2.819768,20.16944
6,561,2.747326,2.181495,2.647914,2.877979,20.98012
7,561,2.765915,2.475874,2.587993,2.752748,17.88449
8,561,2.679096,2.128711,2.74356,2.824917,0
9,561,2.632066,2.108772,2.640306,2.535208,5.763811
0,564,-.036945,.0916266,.8382037,.4069759,1.66535
1,564,-.0087114,.3300873,.8661363,.1859238,1.986618
2,564,.0287766,.2775492,.6024777,.061803,1.968269
3,564,-.0264914,.2305902,.5239769,.101536,0
4,564,.1584218,.1691971,.7392105,.3489411,1.940001
5,564,.3998589,.4367513,.8741537,.2421955,2.288191
6,564,.406461,.5106925,.8575831,.1560524,2.075404
7,564,.7819503,.5625832,1.002329,.4003392,2.81869
8,564,.6010044,.8672569,.9737771,.4745272,3.515409
9,564,.494431,.7642609,.9962932,.4487376,3.809762
0,568,-1.248379,-.9711797,-1.631084,-1.223159,.1841077
1,568,-1.326029,-1.15266,-2.010642,-1.218317,.2326943
2,568,-1.358246,-.9370017,-1.969555,-1.372728,.3052056
3,568,-1.478955,-1.377408,-1.994419,-1.534651,.3538367
4,568,-1.404931,-1.220062,-1.977093,-1.509188,.221953
5,568,-1.335243,-1.239761,-2.007892,-1.464071,.3399644
6,568,-1.211804,-1.147379,-1.801023,-1.170846,.2998527
7,568,-1.163414,-1.321763,-1.876659,-1.230819,.2869209
8,568,-1.147978,-1.072718,-1.834826,-1.204294,.6449172
9,568,-1.22909,-1.103952,-1.994345,-1.085936,.5550893
0,570,.3806807,-.9365405,-.073731,-.2946592,.2237163
1,570,.3717837,-1.099161,-.2218427,-.3566116,0
2,570,.3673759,-1.058359,-.0138034,-.4644159,.1674088
3,570,.4495928,-.5948322,.0848914,-.3835027,1.310422
4,570,.3550664,-.8326257,.1819806,-.4279419,1.125153
5,570,.2685704,-.6984448,.2413743,-.6229251,.2530554
6,570,.2260232,-.7439257,-.1270295,-.3224175,.7701388
7,570,.2660877,-.6938585,-.0191652,-.625609,.3646969
8,570,-.0500415,-.8309014,-.1263354,-.6539854,.3330013
9,570,.0646588,-.8960506,-.17685,-.9841718,.2316548
0,571,.9350042,1.179041,1.97269,1.202755,3.922067
1,571,.8265213,1.460408,1.540464,.9766092,3.329075
2,571,.86967,1.28733,1.329749,1.001758,1.82226
3,571,1.117324,1.033817,1.439235,.9752486,2.0637
4,571,1.112288,1.309823,1.060186,1.010697,3.984299
5,571,.9535739,1.431422,1.148665,1.06813,3.252201
6,571,1.22383,1.223185,.9171106,.9670901,1.7021
7,571,1.031658,.9651433,.8861238,.8999802,2.409418
8,571,1.01136,1.021868,1.065367,.9754707,1.885309
9,571,1.100274,.7859241,.8634831,.703059,2.065815
0,573,1.527918,1.417836,1.407046,1.820739,6.109684
1,573,1.379912,1.580276,1.402921,1.685923,8.37095
2,573,1.129439,1.426466,1.179008,1.620489,5.286944
3,573,1.388099,1.390011,1.417297,1.463287,6.420237
4,573,1.579952,1.529695,1.329899,1.640437,9.583686
5,573,1.423503,1.68205,1.359104,1.528841,0
6,573,2.076295,2.43618,.9091344,1.971826,17.06575
